,source,target,capacity,geo
2575,1693143862,2613446799,231000000,"LINESTRING (25.4130397 64.926702, 25.3354052 65.2208609)"
2576,1693143862,2261816756,231000000,"LINESTRING (25.4130397 64.926702, 25.4121446 65.3359749)"
2577,1693143862,5263270759,231000000,"LINESTRING (25.4130397 64.926702, 25.4122989 65.3358099)"
2578,1693143862,4447358451,231000000,"LINESTRING (25.4130397 64.926702, 25.226927 65.6048194)"
2579,1693143862,1802301445,231000000,"LINESTRING (25.4130397 64.926702, 26.4038592 64.7487457)"
2580,1693143862,2104005937,231000000,"LINESTRING (25.4130397 64.926702, 26.8376999 62.9764309)"
2581,1693143862,6477443704,231000000,"LINESTRING (25.4130397 64.926702, 27.9050132 61.8746794)"
2582,1693143862,9315860509,231000000,"LINESTRING (25.4130397 64.926702, 27.4877828 63.6771066)"
2583,1693143862,2405808249,231000000,"LINESTRING (25.4130397 64.926702, 27.6382263 64.0703044)"
2584,1693143862,9422370488,231000000,"LINESTRING (25.4130397 64.926702, 25.8206528 64.2957936)"
2585,1693143862,3961052124,231000000,"LINESTRING (25.4130397 64.926702, 25.0581542 64.6783356)"
2586,1693143862,5547676002,231000000,"LINESTRING (25.4130397 64.926702, 25.2281464 64.7507194)"
2587,1693143862,2573833142,231000000,"LINESTRING (25.4130397 64.926702, 25.3770782 64.817708)"
2588,1702699450,5208096275,231000000,"LINESTRING (26.500334 62.3216736, 25.6605549 62.7437219)"
2589,1702699450,2504888862,231000000,"LINESTRING (26.500334 62.3216736, 25.458512 62.5241243)"
2590,1702699450,1790799758,231000000,"LINESTRING (26.500334 62.3216736, 25.212066 62.2705291)"
2591,1702699450,1890384340,231000000,"LINESTRING (26.500334 62.3216736, 25.3001094 60.6527074)"
2592,1702699450,1890384337,231000000,"LINESTRING (26.500334 62.3216736, 25.2975929 60.6520375)"
2593,1702699450,4833582360,231000000,"LINESTRING (26.500334 62.3216736, 24.4778804 60.7165011)"
2594,1702699450,5655452751,231000000,"LINESTRING (26.500334 62.3216736, 23.7285267 60.7611611)"
2595,1702699450,2289129983,231000000,"LINESTRING (26.500334 62.3216736, 24.6265751 60.9080935)"
2596,1702699450,10035810249,231000000,"LINESTRING (26.500334 62.3216736, 25.3619538 61.1886805)"
2597,1702699450,1889762974,231000000,"LINESTRING (26.500334 62.3216736, 25.3474377 60.9116007)"
2598,1702699450,2101622556,231000000,"LINESTRING (26.500334 62.3216736, 25.1631093 61.8570284)"
2599,1702699450,1815903124,231000000,"LINESTRING (26.500334 62.3216736, 24.45575 61.8156299)"
2600,1702699450,2097682897,231000000,"LINESTRING (26.500334 62.3216736, 24.426309 61.791843)"
2601,1702699450,3575334938,231000000,"LINESTRING (26.500334 62.3216736, 24.1647015 61.9804063)"
2602,1702699450,2094639385,231000000,"LINESTRING (26.500334 62.3216736, 24.4779928 62.0045277)"
2603,1702699450,5734029445,231000000,"LINESTRING (26.500334 62.3216736, 25.1462878 61.572053)"
2604,1702699450,8572948247,231000000,"LINESTRING (26.500334 62.3216736, 25.0454267 63.3655759)"
2605,1702699450,1802476065,231000000,"LINESTRING (26.500334 62.3216736, 25.7667659 62.1372276)"
2606,1702699450,2086327496,231000000,"LINESTRING (26.500334 62.3216736, 25.9993896 61.5817699)"
2607,1702699450,1704356599,231000000,"LINESTRING (26.500334 62.3216736, 26.620813 61.9866114)"
2608,1702699450,3544068285,231000000,"LINESTRING (26.500334 62.3216736, 26.3456175 60.371702)"
2609,1702699450,1886541905,231000000,"LINESTRING (26.500334 62.3216736, 25.3047059 60.4509767)"
2610,1702699450,1885661000,231000000,"LINESTRING (26.500334 62.3216736, 25.6392302 60.4375144)"
2611,1702699450,8381797554,231000000,"LINESTRING (26.500334 62.3216736, 26.2308371 60.4654414)"
2612,1702699450,1788509068,231000000,"LINESTRING (26.500334 62.3216736, 26.8423461 60.6893255)"
2613,1702699450,1788509352,231000000,"LINESTRING (26.500334 62.3216736, 26.8343314 60.6956776)"
2614,1702699450,1889840986,231000000,"LINESTRING (26.500334 62.3216736, 25.70523 60.8079744)"
2615,1702699450,7724081389,231000000,"LINESTRING (26.500334 62.3216736, 25.6586391 60.9519943)"
2616,1702699450,5634462002,231000000,"LINESTRING (26.500334 62.3216736, 26.2516538 60.9472744)"
2617,1702699450,3751497036,231000000,"LINESTRING (26.500334 62.3216736, 26.1391354 61.0890892)"
2618,1702699450,5084426382,231000000,"LINESTRING (26.500334 62.3216736, 26.0481069 61.2011898)"
2619,1702699450,1883245173,231000000,"LINESTRING (26.500334 62.3216736, 25.6618971 60.406646)"
2620,1702699450,3544068280,231000000,"LINESTRING (26.500334 62.3216736, 26.3449591 60.3708728)"
2621,1702699450,2302343980,231000000,"LINESTRING (26.500334 62.3216736, 27.6182098 60.7431338)"
2622,1702699450,2759244272,231000000,"LINESTRING (26.500334 62.3216736, 28.2903358 61.0100448)"
2623,1702699450,1703644862,231000000,"LINESTRING (26.500334 62.3216736, 27.8394065 62.3320753)"
2624,1702699450,1956550790,231000000,"LINESTRING (26.500334 62.3216736, 27.764053 62.4856149)"
2625,1702699450,8390726650,231000000,"LINESTRING (26.500334 62.3216736, 27.1064736 62.5964514)"
2626,1702699450,2636358023,231000000,"LINESTRING (26.500334 62.3216736, 26.8825597 62.6419554)"
2627,1702699450,2090571394,231000000,"LINESTRING (26.500334 62.3216736, 27.6185236 62.8268329)"
2628,1702699450,9510316607,231000000,"LINESTRING (26.500334 62.3216736, 27.1649823 62.2929372)"
2629,1703644862,1956550790,231000000,"LINESTRING (27.8394065 62.3320753, 27.764053 62.4856149)"
2630,1703644862,8390726650,231000000,"LINESTRING (27.8394065 62.3320753, 27.1064736 62.5964514)"
2631,1703644862,2636358023,231000000,"LINESTRING (27.8394065 62.3320753, 26.8825597 62.6419554)"
2632,1703644862,2090571394,231000000,"LINESTRING (27.8394065 62.3320753, 27.6185236 62.8268329)"
2633,1703644862,5208096275,231000000,"LINESTRING (27.8394065 62.3320753, 25.6605549 62.7437219)"
2634,1703644862,2504888862,231000000,"LINESTRING (27.8394065 62.3320753, 25.458512 62.5241243)"
2635,1703644862,1790799758,231000000,"LINESTRING (27.8394065 62.3320753, 25.212066 62.2705291)"
2636,1703644862,1890384340,231000000,"LINESTRING (27.8394065 62.3320753, 25.3001094 60.6527074)"
2637,1703644862,1890384337,231000000,"LINESTRING (27.8394065 62.3320753, 25.2975929 60.6520375)"
2638,1703644862,4833582360,231000000,"LINESTRING (27.8394065 62.3320753, 24.4778804 60.7165011)"
2639,1703644862,5655452751,231000000,"LINESTRING (27.8394065 62.3320753, 23.7285267 60.7611611)"
2640,1703644862,2289129983,231000000,"LINESTRING (27.8394065 62.3320753, 24.6265751 60.9080935)"
2641,1703644862,10035810249,231000000,"LINESTRING (27.8394065 62.3320753, 25.3619538 61.1886805)"
2642,1703644862,1889762974,231000000,"LINESTRING (27.8394065 62.3320753, 25.3474377 60.9116007)"
2643,1703644862,2101622556,231000000,"LINESTRING (27.8394065 62.3320753, 25.1631093 61.8570284)"
2644,1703644862,1815903124,231000000,"LINESTRING (27.8394065 62.3320753, 24.45575 61.8156299)"
2645,1703644862,2097682897,231000000,"LINESTRING (27.8394065 62.3320753, 24.426309 61.791843)"
2646,1703644862,3575334938,231000000,"LINESTRING (27.8394065 62.3320753, 24.1647015 61.9804063)"
2647,1703644862,2094639385,231000000,"LINESTRING (27.8394065 62.3320753, 24.4779928 62.0045277)"
2648,1703644862,5734029445,231000000,"LINESTRING (27.8394065 62.3320753, 25.1462878 61.572053)"
2649,1703644862,8572948247,231000000,"LINESTRING (27.8394065 62.3320753, 25.0454267 63.3655759)"
2650,1703644862,1802476065,231000000,"LINESTRING (27.8394065 62.3320753, 25.7667659 62.1372276)"
2651,1703644862,2086327496,231000000,"LINESTRING (27.8394065 62.3320753, 25.9993896 61.5817699)"
2652,1703644862,1704356599,231000000,"LINESTRING (27.8394065 62.3320753, 26.620813 61.9866114)"
2653,1703644862,9510316607,231000000,"LINESTRING (27.8394065 62.3320753, 27.1649823 62.2929372)"
2654,1703644862,3544068285,231000000,"LINESTRING (27.8394065 62.3320753, 26.3456175 60.371702)"
2655,1703644862,1886541905,231000000,"LINESTRING (27.8394065 62.3320753, 25.3047059 60.4509767)"
2656,1703644862,1885661000,231000000,"LINESTRING (27.8394065 62.3320753, 25.6392302 60.4375144)"
2657,1703644862,8381797554,231000000,"LINESTRING (27.8394065 62.3320753, 26.2308371 60.4654414)"
2658,1703644862,1788509068,231000000,"LINESTRING (27.8394065 62.3320753, 26.8423461 60.6893255)"
2659,1703644862,1788509352,231000000,"LINESTRING (27.8394065 62.3320753, 26.8343314 60.6956776)"
2660,1703644862,1889840986,231000000,"LINESTRING (27.8394065 62.3320753, 25.70523 60.8079744)"
2661,1703644862,7724081389,231000000,"LINESTRING (27.8394065 62.3320753, 25.6586391 60.9519943)"
2662,1703644862,5634462002,231000000,"LINESTRING (27.8394065 62.3320753, 26.2516538 60.9472744)"
2663,1703644862,3751497036,231000000,"LINESTRING (27.8394065 62.3320753, 26.1391354 61.0890892)"
2664,1703644862,5084426382,231000000,"LINESTRING (27.8394065 62.3320753, 26.0481069 61.2011898)"
2665,1703644862,1883245173,231000000,"LINESTRING (27.8394065 62.3320753, 25.6618971 60.406646)"
2666,1703644862,3544068280,231000000,"LINESTRING (27.8394065 62.3320753, 26.3449591 60.3708728)"
2667,1703644862,2302343980,231000000,"LINESTRING (27.8394065 62.3320753, 27.6182098 60.7431338)"
2668,1703644862,2759244272,231000000,"LINESTRING (27.8394065 62.3320753, 28.2903358 61.0100448)"
2669,1704356599,2086327496,231000000,"LINESTRING (26.620813 61.9866114, 25.9993896 61.5817699)"
2670,1704356599,5208096275,231000000,"LINESTRING (26.620813 61.9866114, 25.6605549 62.7437219)"
2671,1704356599,2504888862,231000000,"LINESTRING (26.620813 61.9866114, 25.458512 62.5241243)"
2672,1704356599,1790799758,231000000,"LINESTRING (26.620813 61.9866114, 25.212066 62.2705291)"
2673,1704356599,1890384340,231000000,"LINESTRING (26.620813 61.9866114, 25.3001094 60.6527074)"
2674,1704356599,1890384337,231000000,"LINESTRING (26.620813 61.9866114, 25.2975929 60.6520375)"
2675,1704356599,4833582360,231000000,"LINESTRING (26.620813 61.9866114, 24.4778804 60.7165011)"
2676,1704356599,5655452751,231000000,"LINESTRING (26.620813 61.9866114, 23.7285267 60.7611611)"
2677,1704356599,2289129983,231000000,"LINESTRING (26.620813 61.9866114, 24.6265751 60.9080935)"
2678,1704356599,10035810249,231000000,"LINESTRING (26.620813 61.9866114, 25.3619538 61.1886805)"
2679,1704356599,1889762974,231000000,"LINESTRING (26.620813 61.9866114, 25.3474377 60.9116007)"
2680,1704356599,2101622556,231000000,"LINESTRING (26.620813 61.9866114, 25.1631093 61.8570284)"
2681,1704356599,1815903124,231000000,"LINESTRING (26.620813 61.9866114, 24.45575 61.8156299)"
2682,1704356599,2097682897,231000000,"LINESTRING (26.620813 61.9866114, 24.426309 61.791843)"
2683,1704356599,3575334938,231000000,"LINESTRING (26.620813 61.9866114, 24.1647015 61.9804063)"
2684,1704356599,2094639385,231000000,"LINESTRING (26.620813 61.9866114, 24.4779928 62.0045277)"
2685,1704356599,5734029445,231000000,"LINESTRING (26.620813 61.9866114, 25.1462878 61.572053)"
2686,1704356599,8572948247,231000000,"LINESTRING (26.620813 61.9866114, 25.0454267 63.3655759)"
2687,1704356599,1802476065,231000000,"LINESTRING (26.620813 61.9866114, 25.7667659 62.1372276)"
2688,1704356599,3544068285,231000000,"LINESTRING (26.620813 61.9866114, 26.3456175 60.371702)"
2689,1704356599,1886541905,231000000,"LINESTRING (26.620813 61.9866114, 25.3047059 60.4509767)"
2690,1704356599,1885661000,231000000,"LINESTRING (26.620813 61.9866114, 25.6392302 60.4375144)"
2691,1704356599,8381797554,231000000,"LINESTRING (26.620813 61.9866114, 26.2308371 60.4654414)"
2692,1704356599,1788509068,231000000,"LINESTRING (26.620813 61.9866114, 26.8423461 60.6893255)"
2693,1704356599,1788509352,231000000,"LINESTRING (26.620813 61.9866114, 26.8343314 60.6956776)"
2694,1704356599,1889840986,231000000,"LINESTRING (26.620813 61.9866114, 25.70523 60.8079744)"
2695,1704356599,7724081389,231000000,"LINESTRING (26.620813 61.9866114, 25.6586391 60.9519943)"
2696,1704356599,5634462002,231000000,"LINESTRING (26.620813 61.9866114, 26.2516538 60.9472744)"
2697,1704356599,3751497036,231000000,"LINESTRING (26.620813 61.9866114, 26.1391354 61.0890892)"
2698,1704356599,5084426382,231000000,"LINESTRING (26.620813 61.9866114, 26.0481069 61.2011898)"
2699,1704356599,1883245173,231000000,"LINESTRING (26.620813 61.9866114, 25.6618971 60.406646)"
2700,1704356599,3544068280,231000000,"LINESTRING (26.620813 61.9866114, 26.3449591 60.3708728)"
2701,1704356599,2302343980,231000000,"LINESTRING (26.620813 61.9866114, 27.6182098 60.7431338)"
2702,1704356599,2759244272,231000000,"LINESTRING (26.620813 61.9866114, 28.2903358 61.0100448)"
2703,1704356599,1956550790,231000000,"LINESTRING (26.620813 61.9866114, 27.764053 62.4856149)"
2704,1704356599,8390726650,231000000,"LINESTRING (26.620813 61.9866114, 27.1064736 62.5964514)"
2705,1704356599,2636358023,231000000,"LINESTRING (26.620813 61.9866114, 26.8825597 62.6419554)"
2706,1704356599,2090571394,231000000,"LINESTRING (26.620813 61.9866114, 27.6185236 62.8268329)"
2707,1704356599,9510316607,231000000,"LINESTRING (26.620813 61.9866114, 27.1649823 62.2929372)"
2708,1709364055,1782215673,231000000,"LINESTRING (24.5561378 64.0906912, 26.0161848 64.8204484)"
2709,1709364055,9422370488,231000000,"LINESTRING (24.5561378 64.0906912, 25.8206528 64.2957936)"
2710,1709364055,3961052124,231000000,"LINESTRING (24.5561378 64.0906912, 25.0581542 64.6783356)"
2711,1709364055,5547676002,231000000,"LINESTRING (24.5561378 64.0906912, 25.2281464 64.7507194)"
2712,1709364055,2573833142,231000000,"LINESTRING (24.5561378 64.0906912, 25.3770782 64.817708)"
2713,1709364055,2297584568,231000000,"LINESTRING (24.5561378 64.0906912, 25.4961844 64.9077557)"
2714,1709364055,5260196220,231000000,"LINESTRING (24.5561378 64.0906912, 25.6930276 65.2676366)"
2715,1709364055,2613446799,231000000,"LINESTRING (24.5561378 64.0906912, 25.3354052 65.2208609)"
2716,1709364055,2261816756,231000000,"LINESTRING (24.5561378 64.0906912, 25.4121446 65.3359749)"
2717,1709364055,5263270759,231000000,"LINESTRING (24.5561378 64.0906912, 25.4122989 65.3358099)"
2718,1709364055,4447358451,231000000,"LINESTRING (24.5561378 64.0906912, 25.226927 65.6048194)"
2719,1709364055,1802301445,231000000,"LINESTRING (24.5561378 64.0906912, 26.4038592 64.7487457)"
2720,1709364055,2104005937,231000000,"LINESTRING (24.5561378 64.0906912, 26.8376999 62.9764309)"
2721,1709364055,6477443704,231000000,"LINESTRING (24.5561378 64.0906912, 27.9050132 61.8746794)"
2722,1709364055,9315860509,231000000,"LINESTRING (24.5561378 64.0906912, 27.4877828 63.6771066)"
2723,1709364055,2405808249,231000000,"LINESTRING (24.5561378 64.0906912, 27.6382263 64.0703044)"
2724,1709364055,3748249664,231000000,"LINESTRING (24.5561378 64.0906912, 24.7952659 64.2577724)"
2725,1709364055,1709364230,231000000,"LINESTRING (24.5561378 64.0906912, 24.4978678 64.1962926)"
2726,1709364170,1709364236,231000000,"LINESTRING (24.3130532 64.1775837, 24.494779 64.1982223)"
2727,1709364170,8355814315,231000000,"LINESTRING (24.3130532 64.1775837, 24.0555203 64.2746367)"
2728,1709364230,1709364236,231000000,"LINESTRING (24.4978678 64.1962926, 24.494779 64.1982223)"
2729,1709364230,1782215673,231000000,"LINESTRING (24.4978678 64.1962926, 26.0161848 64.8204484)"
2730,1709364230,9422370488,231000000,"LINESTRING (24.4978678 64.1962926, 25.8206528 64.2957936)"
2731,1709364230,3961052124,231000000,"LINESTRING (24.4978678 64.1962926, 25.0581542 64.6783356)"
2732,1709364230,5547676002,231000000,"LINESTRING (24.4978678 64.1962926, 25.2281464 64.7507194)"
2733,1709364230,2573833142,231000000,"LINESTRING (24.4978678 64.1962926, 25.3770782 64.817708)"
2734,1709364230,2297584568,231000000,"LINESTRING (24.4978678 64.1962926, 25.4961844 64.9077557)"
2735,1709364230,5260196220,231000000,"LINESTRING (24.4978678 64.1962926, 25.6930276 65.2676366)"
2736,1709364230,2613446799,231000000,"LINESTRING (24.4978678 64.1962926, 25.3354052 65.2208609)"
2737,1709364230,2261816756,231000000,"LINESTRING (24.4978678 64.1962926, 25.4121446 65.3359749)"
2738,1709364230,5263270759,231000000,"LINESTRING (24.4978678 64.1962926, 25.4122989 65.3358099)"
2739,1709364230,4447358451,231000000,"LINESTRING (24.4978678 64.1962926, 25.226927 65.6048194)"
2740,1709364230,1802301445,231000000,"LINESTRING (24.4978678 64.1962926, 26.4038592 64.7487457)"
2741,1709364230,2104005937,231000000,"LINESTRING (24.4978678 64.1962926, 26.8376999 62.9764309)"
2742,1709364230,6477443704,231000000,"LINESTRING (24.4978678 64.1962926, 27.9050132 61.8746794)"
2743,1709364230,9315860509,231000000,"LINESTRING (24.4978678 64.1962926, 27.4877828 63.6771066)"
2744,1709364230,2405808249,231000000,"LINESTRING (24.4978678 64.1962926, 27.6382263 64.0703044)"
2745,1709364230,3748249664,231000000,"LINESTRING (24.4978678 64.1962926, 24.7952659 64.2577724)"
2746,1709364236,8355814315,231000000,"LINESTRING (24.494779 64.1982223, 24.0555203 64.2746367)"
2747,1710214735,9675572383,231000000,"LINESTRING (24.2128432 61.3564525, 24.2483711 61.356766)"
2748,1710214735,5927335473,231000000,"LINESTRING (24.2128432 61.3564525, 24.0168195 61.2630553)"
2749,1710214735,6005740158,231000000,"LINESTRING (24.2128432 61.3564525, 23.7533227 61.3078833)"
2750,1712542944,1712543003,77000000,"LINESTRING (28.3297499 61.8012671, 28.3432369 61.8038366)"
2751,1712543003,2453641663,77000000,"LINESTRING (28.3432369 61.8038366, 28.7633353 61.8777111)"
2752,1712543003,2598804076,77000000,"LINESTRING (28.3432369 61.8038366, 28.847166 61.9155136)"
2753,1714285505,7392526184,231000000,"LINESTRING (22.9341251 62.4797506, 22.3905169 62.3973078)"
2754,1714285505,5820041388,231000000,"LINESTRING (22.9341251 62.4797506, 23.0236111 62.1821531)"
2755,1716355746,5820041388,231000000,"LINESTRING (23.0991903 62.0245663, 23.0236111 62.1821531)"
2756,1716355746,6657383046,231000000,"LINESTRING (23.0991903 62.0245663, 22.8532605 61.4293966)"
2757,1716355746,8637662188,231000000,"LINESTRING (23.0991903 62.0245663, 23.2318282 61.6490428)"
2758,1734598397,2470463719,231000000,"LINESTRING (24.9788767 61.2596315, 22.7405099 61.1449353)"
2759,1734598397,2312780155,231000000,"LINESTRING (24.9788767 61.2596315, 24.0821674 61.4487879)"
2760,1734598397,5734029445,231000000,"LINESTRING (24.9788767 61.2596315, 25.1462878 61.572053)"
2761,1774983916,2467006339,840000000,"LINESTRING (24.2462307 60.1391829, 24.0015537 60.0723593)"
2762,1774983916,2467006318,840000000,"LINESTRING (24.2462307 60.1391829, 23.7909054 60.0654741)"
2763,1774983916,2043052860,840000000,"LINESTRING (24.2462307 60.1391829, 24.4349748 60.1395161)"
2764,1774983916,1886541905,840000000,"LINESTRING (24.2462307 60.1391829, 25.3047059 60.4509767)"
2765,1774983916,2466569559,840000000,"LINESTRING (24.2462307 60.1391829, 24.0909328 60.2496788)"
2766,1774983916,1887289655,840000000,"LINESTRING (24.2462307 60.1391829, 24.3390341 60.4104826)"
2767,1774983916,9215083692,840000000,"LINESTRING (24.2462307 60.1391829, 23.9675368 60.166663)"
2768,1782215673,3748249664,231000000,"LINESTRING (26.0161848 64.8204484, 24.7952659 64.2577724)"
2769,1782215673,3961052124,231000000,"LINESTRING (26.0161848 64.8204484, 25.0581542 64.6783356)"
2770,1782215673,5547676002,231000000,"LINESTRING (26.0161848 64.8204484, 25.2281464 64.7507194)"
2771,1782215673,2573833142,231000000,"LINESTRING (26.0161848 64.8204484, 25.3770782 64.817708)"
